clip,time,rootX,rootY,rootZ,rootYaw,hipsY,headY,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ,leftHandZ,rightHandZ,meshMinY,meshMaxY
Zombie@Attack01,0.1,0,0,0,0,0.860236,1.422006,-0.2335792,0.1218121,0.0992958,0.2361549,0.1018224,-0.2002051,0.5148523,0.05883536,0.006435394,1.62538
Zombie@Attack01,0.1111111,0,0,0,0,0.8640724,1.426942,-0.2282827,0.1208805,0.1038383,0.239602,0.09958884,-0.1960635,0.4949541,-0.003839529,0.00404492,1.63057
Zombie@Attack01,0.1222222,0,0,0,0,0.867689,1.431617,-0.2231654,0.1203537,0.1090719,0.243233,0.09731558,-0.1913517,0.4736025,-0.07824049,0.001610756,1.635475
Zombie@Attack01,0.1333333,0,0,0,0,0.8710496,1.435991,-0.2181904,0.1202262,0.1149629,0.2470985,0.09497884,-0.1861075,0.4507609,-0.1601107,-0.0008909106,1.640047
Zombie@Attack01,0.1444445,0,0,0,0,0.876501,1.445829,-0.2134383,0.1190552,0.1174646,0.2495556,0.09461716,-0.1860189,0.4383323,-0.2102344,-0.001271129,1.650057
Zombie@Attack01,0.1555556,0,0,0,0,0.8818583,1.454996,-0.2092481,0.1184398,0.1203678,0.2515579,0.09416774,-0.1853845,0.4244677,-0.2596585,-0.001738772,1.659298
Zombie@Attack01,0.1666667,0,0,0,0,0.8872743,1.463617,-0.2055061,0.118549,0.1237316,0.2532379,0.09380254,-0.1841383,0.4093806,-0.3107879,-0.00212203,1.667883
Zombie@Attack01,0.1777778,0,0,0,0,0.8896819,1.469358,-0.203878,0.1181956,0.1247187,0.2532551,0.09463653,-0.1872063,0.4133866,-0.328238,-0.001212358,1.673346
Zombie@Attack01,0.1888889,0,0,0,0,0.8921838,1.474494,-0.2024762,0.1181035,0.1257059,0.2532127,0.09551039,-0.1899398,0.4144981,-0.3458267,-0.0002652556,1.678001
Zombie@Attack01,0.2,0,0,0,0,0.894714,1.478956,-0.2012848,0.1182043,0.126666,0.2532122,0.09635189,-0.1922574,0.4131233,-0.3636139,0.0006447285,1.681773
Zombie@Attack01,0.2111111,0,0,0,0,0.8873373,1.473795,-0.2075236,0.1299298,0.1490412,0.2442221,0.0996339,-0.1979811,0.4348265,-0.3578404,0.004336163,1.675774
Zombie@Attack01,0.2222222,0,0,0,0,0.8796577,1.467893,-0.2134116,0.1442614,0.1718641,0.2357308,0.1060464,-0.2028106,0.4563977,-0.3522171,0.01120362,1.668861
Zombie@Attack01,0.2333333,0,0,0,0,0.8718365,1.461379,-0.2190111,0.1612516,0.1952132,0.2279446,0.1156805,-0.2063237,0.477919,-0.3425889,0.02133611,1.661168
Zombie@Attack01,0.2444444,0,0,0,0,0.8544307,1.442824,-0.2295645,0.1709988,0.2351506,0.1972177,0.1094012,-0.2027958,0.5143204,-0.3079616,0.010943,1.641784
Zombie@Attack01,0.2555556,0,0,0,0,0.8350573,1.421792,-0.2400573,0.185206,0.2759314,0.1722865,0.1163565,-0.2002832,0.5497441,-0.2558433,0.01355809,1.619925
Zombie@Attack01,0.2666667,0,0,0,0,0.8140863,1.398624,-0.2514073,0.204139,0.3178184,0.1539895,0.1361755,-0.1952067,0.5842466,-0.1883821,0.02960549,1.613488
Zombie@Attack01,0.2777778,0,0,0,0,0.7972507,1.372245,-0.269494,0.1983065,0.3440722,0.1368179,0.1346397,-0.1924573,0.6135172,-0.08364462,0.02251729,1.574687
Zombie@Attack01,0.2888889,0,0,0,0,0.7800896,1.341922,-0.2865048,0.1933098,0.3679613,0.1260099,0.139332,-0.1896972,0.6423347,0.03746367,0.02194944,1.563904
Zombie@Attack01,0.3,0,0,0,0,0.7626354,1.307779,-0.3023474,0.1892568,0.389831,0.1205429,0.1503147,-0.1859345,0.6716719,0.1726227,0.02765927,1.572707
Zombie@Attack01,0.3111111,0,0,0,0,0.746123,1.275834,-0.3241634,0.1733925,0.4026247,0.1175481,0.1539753,-0.1872623,0.6542487,0.5892611,0.02398311,1.504481
Zombie@Attack01,0.3222222,0,0,0,0,0.7312145,1.239178,-0.3398933,0.1612466,0.4128644,0.1292808,0.1661962,-0.1862294,0.6355174,1.02591,0.02866647,1.437721
Zombie@Attack01,0.3333333,0,0,0,0,0.7170342,1.196896,-0.3499726,0.1512461,0.4255436,0.1539807,0.1868944,-0.1764202,0.6226065,1.233878,0.04175436,1.395525
Zombie@Attack01,0.3444445,0,0,0,0,0.7092642,1.185511,-0.356938,0.1457247,0.4277039,0.1550353,0.1902917,-0.175182,0.5698291,1.236685,0.04082259,1.385337
Zombie@Attack01,0.3555556,0,0,0,0,0.7020458,1.172559,-0.3641924,0.1411669,0.4296968,0.1624792,0.1937752,-0.1693125,0.5167919,1.208508,0.04074975,1.373145
Zombie@Attack01,0.3666667,0,0,0,0,0.6952786,1.157987,-0.3719404,0.137365,0.4313303,0.1755691,0.1969096,-0.1584562,0.4640211,1.153249,0.04120047,1.358967
Zombie@Attack01,0.3777778,0,0,0,0,0.6963527,1.168772,-0.3749896,0.1384297,0.4232255,0.1774626,0.1913318,-0.1679416,0.4099609,1.070304,0.04104153,1.369484
Zombie@Attack01,0.3888889,0,0,0,0,0.6971398,1.177028,-0.3780155,0.1397088,0.4147335,0.1770189,0.1854248,-0.1774294,0.3577664,0.982208,0.04002422,1.376979
Zombie@Attack01,0.4,0,0,0,0,0.6980386,1.183149,-0.3812377,0.1415945,0.4059928,0.173829,0.1796644,-0.1868732,0.3081515,0.8849415,0.03890443,1.382555
Zombie@Attack01,0.4111111,0,0,0,0,0.6986776,1.18667,-0.3841502,0.1403956,0.4018308,0.1734987,0.1672157,-0.1947715,0.2630193,0.8194963,0.03564495,1.386176
Zombie@Attack01,0.4222222,0,0,0,0,0.6996691,1.188373,-0.3872839,0.1401176,0.3960756,0.1716793,0.1564561,-0.2032738,0.2227946,0.7528352,0.03294915,1.387681
Zombie@Attack01,0.4333333,0,0,0,0,0.7009429,1.18822,-0.3907188,0.1406905,0.3885248,0.1680513,0.1473672,-0.2127949,0.1879046,0.6908994,0.03072208,1.387042
Zombie@Attack01,0.4444444,0,0,0,0,0.7025764,1.185691,-0.3947406,0.1387533,0.3877807,0.1710601,0.1443809,-0.2118521,0.1513266,0.6769813,0.02802861,1.384178
Zombie@Attack01,0.4555556,0,0,0,0,0.7040945,1.182796,-0.3986771,0.1371487,0.3869922,0.1737356,0.1419984,-0.2107543,0.1162391,0.6629027,0.02570564,1.380883
Zombie@Attack01,0.4666667,0,0,0,0,0.7054968,1.179538,-0.4025413,0.1358826,0.3861327,0.1760711,0.1402339,-0.2095466,0.08295383,0.6486962,0.02375209,1.37716
Zombie@Attack01,0.4777778,0,0,0,0,0.7074513,1.177444,-0.4066828,0.1332091,0.3864896,0.1786234,0.1379233,-0.208722,0.05810606,0.6375745,0.02095717,1.374735
Zombie@Attack01,0.4888889,0,0,0,0,0.7093202,1.175156,-0.4106193,0.1308891,0.3870553,0.1806833,0.1360986,-0.2078208,0.03361671,0.6263708,0.01853269,1.372089
Zombie@Attack01,0.5,0,0,0,0,0.7111025,1.172673,-0.4143518,0.1289317,0.3878162,0.1822542,0.1347527,-0.2068663,0.009549966,0.6150858,0.01649123,1.369224
Zombie@Attack01,0.5111111,0,0,0,0,0.7133022,1.171687,-0.4174471,0.1263701,0.3885194,0.1842798,0.1328069,-0.2059409,-0.008264701,0.6073035,0.01402009,1.368037
Zombie@Attack01,0.5222222,0,0,0,0,0.7154355,1.170589,-0.4203556,0.1241315,0.3894272,0.1859258,0.1311911,-0.2049861,-0.025807,0.5994507,0.0118736,1.366732
Zombie@Attack01,0.5333334,0,0,0,0,0.7175021,1.169379,-0.4230728,0.1222217,0.3905289,0.1871954,0.1298993,-0.2040137,-0.04304711,0.591526,0.01005805,1.365308
Zombie@Attack01,0.5444444,0,0,0,0,0.7197099,1.170107,-0.4251334,0.1201251,0.391522,0.1885377,0.128484,-0.2031445,-0.05828713,0.5871202,0.008230746,1.366079
Zombie@Attack01,0.5555556,0,0,0,0,0.721869,1.170776,-0.4270619,0.118272,0.3926672,0.1896263,0.127243,-0.202247,-0.07330833,0.582633,0.006645381,1.36684
Zombie@Attack01,0.5666667,0,0,0,0,0.7239788,1.171384,-0.4288555,0.1166648,0.3939551,0.1904633,0.1261744,-0.201326,-0.08807163,0.5780631,0.005303681,1.367601
Zombie@Attack01,0.5777778,0,0,0,0,0.7260186,1.173985,-0.4301124,0.1152389,0.3951732,0.1910538,0.1252715,-0.2006181,-0.09973401,0.576263,0.004293263,1.370269
Zombie@Attack01,0.5888889,0,0,0,0,0.728027,1.176547,-0.4312983,0.1139745,0.3964841,0.1914922,0.124436,-0.199868,-0.1112165,0.5743499,0.003446758,1.372894
Zombie@Attack01,0.6,0,0,0,0,0.7299857,1.179053,-0.4323394,0.1128544,0.3978898,0.1918537,0.1236516,-0.1990722,-0.1226689,0.5723283,0.002747357,1.375458
Zombie@Attack01,0.6111111,0,0,0,0,0.7319428,1.182994,-0.4330539,0.1118706,0.3992744,0.1926083,0.1241188,-0.197949,-0.1301076,0.5719832,0.002256989,1.37936
Zombie@Attack01,0.6222222,0,0,0,0,0.7338741,1.186893,-0.433734,0.1110174,0.400727,0.1932107,0.1246372,-0.1967945,-0.1375176,0.5715212,0.001905262,1.38327
Zombie@Attack01,0.6333333,0,0,0,0,0.7357796,1.190748,-0.4343806,0.1102972,0.4022457,0.1936642,0.1252063,-0.1956087,-0.1448951,0.5709408,0.00169456,1.387186
Zombie@Attack01,0.6444445,0,0,0,0,0.7378326,1.195509,-0.4347298,0.1096289,0.4037547,0.1951675,0.1275025,-0.1939231,-0.1483531,0.5709803,0.001533806,1.392033
Zombie@Attack01,0.6555555,0,0,0,0,0.7398559,1.200214,-0.4350777,0.1090978,0.4053184,0.1964776,0.1298802,-0.1922422,-0.1518,0.5709399,0.001523376,1.396824
Zombie@Attack01,0.6666667,0,0,0,0,0.7418507,1.204864,-0.4354272,0.1087073,0.4069356,0.197596,0.1323393,-0.1905685,-0.1552351,0.5708166,0.001666963,1.401561
Zombie@Attack01,0.6777778,0,0,0,0,0.7440409,1.210599,-0.4353168,0.1083651,0.4085486,0.1990674,0.1346166,-0.1893842,-0.1559569,0.5708622,0.001832306,1.407408
Zombie@Attack01,0.6888889,0,0,0,0,0.7462093,1.216266,-0.4352442,0.1081734,0.4102021,0.2003966,0.1369566,-0.1881977,-0.1565484,0.5708194,0.00216651,1.413186
Zombie@Attack01,0.7,0,0,0,0,0.7483558,1.221863,-0.4352134,0.1081352,0.4118953,0.2015852,0.1393583,-0.18701,-0.1570125,0.5706849,0.002672553,1.418894
Zombie@Attack01,0.7111111,0,0,0,0,0.7507194,1.228702,-0.4345369,0.108098,0.4135542,0.2022812,0.1399386,-0.1871137,-0.1563285,0.5709709,0.003125727,1.425937
Zombie@Attack01,0.7222223,0,0,0,0,0.7530771,1.235445,-0.4339219,0.1082239,0.4152475,0.2029319,0.1405421,-0.1871494,-0.1553835,0.5710793,0.003764093,1.432879
Zombie@Attack01,0.7333333,0,0,0,0,0.7554294,1.242094,-0.4333703,0.108515,0.4169745,0.2035389,0.1411712,-0.1871166,-0.1541917,0.5710064,0.004589796,1.439717
Zombie@Attack01,0.7444445,0,0,0,0,0.7579777,1.249584,-0.4318555,0.108529,0.4185794,0.2030622,0.1393087,-0.1888537,-0.1519448,0.5715795,0.004992306,1.447452
Zombie@Attack01,0.7555556,0,0,0,0,0.7605327,1.256948,-0.4303865,0.1086985,0.4202192,0.2026139,0.1374615,-0.1904248,-0.1492563,0.5718594,0.005573511,1.455046
Zombie@Attack01,0.7666667,0,0,0,0,0.7630954,1.264184,-0.4289638,0.1090261,0.4218934,0.2021978,0.1356326,-0.1918302,-0.1461517,0.571841,0.006336212,1.462496
Zombie@Attack01,0.7777778,0,0,0,0,0.7658015,1.271715,-0.4263423,0.1093534,0.4236107,0.2012902,0.1322955,-0.1944448,-0.1412244,0.5726677,0.006317317,1.470249
Zombie@Attack01,0.7888889,0,0,0,0,0.7685183,1.2791,-0.4237232,0.1098132,0.4253934,0.2004456,0.1289902,-0.1968162,-0.135733,0.5730767,0.006456971,1.477834
Zombie@Attack01,0.8,0,0,0,0,0.7712471,1.286335,-0.4211036,0.1104077,0.4272439,0.1996716,0.1257204,-0.1989456,-0.1297074,0.5730637,0.006758034,1.485247
Zombie@Attack01,0.8111112,0,0,0,0,0.774007,1.293343,-0.4176474,0.1114124,0.4291982,0.2003649,0.1248919,-0.2007038,-0.1216472,0.5739832,0.006121159,1.492413
Zombie@Attack01,0.8222222,0,0,0,0,0.7767793,1.300207,-0.4141324,0.1125162,0.4312663,0.201144,0.1240638,-0.2022439,-0.1130713,0.5743992,0.005619526,1.499408
Zombie@Attack01,0.8333334,0,0,0,0,0.7795655,1.306923,-0.4105506,0.1137187,0.4334486,0.2020154,0.123241,-0.2035693,-0.1040079,0.5743071,0.005251169,1.50623
Zombie@Attack01,0.8444445,0,0,0,0,0.7822959,1.313021,-0.4057379,0.1160989,0.4315586,0.2037876,0.1245889,-0.2051073,-0.09268814,0.5751545,0.004529119,1.512401
Zombie@Attack01,0.8555556,0,0,0,0,0.7850335,1.318998,-0.400852,0.1185038,0.4298172,0.2056788,0.125919,-0.2064337,-0.08100839,0.5754807,0.003898263,1.518428
Zombie@Attack01,0.8666667,0,0,0,0,0.7877799,1.324853,-0.3958794,0.1209264,0.4282221,0.2076968,0.1272423,-0.2075573,-0.06899691,0.5752807,0.003349781,1.52431
Zombie@Attack01,0.8777778,0,0,0,0,0.7904271,1.329946,-0.3893731,0.1245837,0.4184306,0.2093184,0.1287588,-0.2096805,-0.05464348,0.5759298,0.003017902,1.529406
Zombie@Attack01,0.8888889,0,0,0,0,0.7930605,1.334944,-0.3827489,0.1284392,0.4087787,0.2111021,0.1302492,-0.2115981,-0.04003064,0.5761105,0.002974153,1.53439
Zombie@Attack01,0.9,0,0,0,0,0.7956815,1.339845,-0.3759923,0.1324806,0.3992661,0.2130562,0.1317235,-0.2133244,-0.02518713,0.5758158,0.00320363,1.539262
Zombie@Attack01,0.9111111,0,0,0,0,0.798185,1.34407,-0.3682587,0.1353954,0.3821445,0.2143332,0.133205,-0.2157595,-0.007960095,0.5762343,0.003058374,1.543453
Zombie@Attack01,0.9222223,0,0,0,0,0.8006509,1.348218,-0.3602917,0.1388506,0.3651851,0.2157899,0.1346623,-0.2180417,0.009407231,0.5762644,0.003496408,1.547593
Zombie@Attack01,0.9333333,0,0,0,0,0.8030814,1.352288,-0.3520906,0.1428362,0.3484031,0.2174328,0.1361075,-0.2201875,0.02687772,0.575894,0.004437089,1.551652
Zombie@Attack01,0.9444445,0,0,0,0,0.805438,1.355918,-0.3435569,0.1436008,0.3262183,0.218268,0.1374507,-0.2226755,0.04629575,0.5761234,0.003964365,1.555271
Zombie@Attack01,0.9555556,0,0,0,0,0.8077438,1.359484,-0.3347747,0.1451838,0.3042313,0.2192621,0.1387803,-0.2250788,0.06561873,0.5760209,0.004295886,1.558823
Zombie@Attack01,0.9666667,0,0,0,0,0.8098806,1.362914,-0.3259755,0.1476008,0.2824582,0.2204145,0.1398346,-0.2271951,0.08612473,0.5755392,0.005505621,1.56224
Zombie@Attack01,0.9777778,0,0,0,0,0.8119873,1.366138,-0.3176906,0.1459338,0.2591148,0.2208171,0.140717,-0.2293174,0.1082046,0.5756176,0.005045772,1.565461
Zombie@Attack01,0.9888889,0,0,0,0,0.8140439,1.3693,-0.3091896,0.1450736,0.23588,0.2213341,0.1416108,-0.2314133,0.1299,0.5753773,0.005393386,1.568622
Zombie@Attack01,1,0,0,0,0,0.8160515,1.3724,-0.3004895,0.1450196,0.2127812,0.2219648,0.1425222,-0.2334945,0.1511103,0.5747992,0.00654456,1.571721
Zombie@Attack01,1.011111,0,0,0,0,0.8180712,1.375649,-0.2933853,0.1410866,0.1923237,0.2221649,0.1429302,-0.2351,0.1746799,0.5745727,0.005993664,1.574982
Zombie@Attack01,1.022222,0,0,0,0,0.8200486,1.378832,-0.2860869,0.137698,0.1717679,0.2224089,0.1433676,-0.2367093,0.1976974,0.5739954,0.006040812,1.578176
Zombie@Attack01,1.033333,0,0,0,0,0.8219833,1.381945,-0.2786077,0.1348663,0.1511265,0.2226961,0.1438366,-0.2383288,0.2200393,0.5730515,0.006691962,1.5813
Zombie@Attack01,1.044444,0,0,0,0,0.8240164,1.385399,-0.2736313,0.1303877,0.1367287,0.2229107,0.1437515,-0.2393018,0.2441962,0.5722388,0.006120145,1.584772
Zombie@Attack01,1.055556,0,0,0,0,0.8260146,1.388778,-0.268477,0.1261219,0.122168,0.2230974,0.1437118,-0.2403149,0.2678603,0.5710578,0.00580138,1.588167
Zombie@Attack01,1.066667,0,0,0,0,0.8279774,1.392082,-0.2631512,0.1220805,0.1074497,0.2232559,0.1437167,-0.2413687,0.2908848,0.5695016,0.005743265,1.591485
Zombie@Attack01,1.077778,0,0,0,0,0.8300171,1.395466,-0.2610836,0.1193735,0.1007785,0.2235345,0.1433911,-0.241984,0.3148369,0.5678076,0.005140424,1.594881
Zombie@Attack01,1.088889,0,0,0,0,0.8319892,1.398756,-0.2588271,0.116592,0.09410446,0.2237852,0.1430947,-0.2426581,0.3383491,0.566005,0.004462183,1.598179
Zombie@Attack01,1.1,0,0,0,0,0.8339324,1.401973,-0.2564695,0.1138095,0.0873629,0.2239657,0.1428523,-0.2433976,0.361203,0.5638661,0.00377053,1.601398
Zombie@Attack01,1.111111,0,0,0,0,0.8359325,1.405038,-0.2560327,0.1132198,0.08536734,0.2243569,0.1425295,-0.2438383,0.3821543,0.5615712,0.003232211,1.604456
Zombie@Attack01,1.122222,0,0,0,0,0.8377908,1.407926,-0.2555499,0.1124862,0.08325829,0.2246722,0.1421385,-0.2444209,0.4055279,0.558964,0.002525121,1.607328
Zombie@Attack01,1.133333,0,0,0,0,0.8396147,1.410743,-0.2550368,0.1117159,0.08112288,0.224893,0.1417872,-0.2450602,0.4281015,0.5561333,0.001756608,1.610123
Zombie@Attack01,1.144444,0,0,0,0,0.8413391,1.413188,-0.2547742,0.1118484,0.07972789,0.2253935,0.1414227,-0.2454808,0.4489746,0.5531502,0.001375556,1.612531
Zombie@Attack01,1.155556,0,0,0,0,0.8430349,1.415582,-0.254514,0.1119544,0.07830329,0.2257975,0.1410823,-0.2459335,0.4692336,0.550063,0.0009466112,1.615113
Zombie@Attack01,1.166667,0,0,0,0,0.8447012,1.417924,-0.2542552,0.1120335,0.07685457,0.226107,0.1407641,-0.2464137,0.4886844,0.5468773,0.0004690886,1.617741
Zombie@Attack01,1.177778,0,0,0,0,0.8461434,1.419859,-0.2540427,0.1121382,0.07569922,0.2265911,0.1404285,-0.2467125,0.5066988,0.5437607,0.0001852512,1.619957
Zombie@Attack01,1.188889,0,0,0,0,0.8475617,1.421756,-0.2538443,0.1122237,0.07452763,0.2269912,0.140103,-0.2470192,0.523964,0.5406131,-0.0001347661,1.622124
Zombie@Attack01,1.2,0,0,0,0,0.8489553,1.423613,-0.2536578,0.1122898,0.07334398,0.2273091,0.1397882,-0.2473316,0.5403431,0.5374381,-0.0004903078,1.624242
Zombie@Attack01,1.211111,0,0,0,0,0.8500659,1.425082,-0.2534904,0.1123846,0.07242368,0.2276832,0.1394778,-0.2474874,0.5548159,0.5346832,-0.0007046163,1.625931
Zombie@Attack01,1.222222,0,0,0,0,0.8511587,1.426524,-0.2533363,0.1124664,0.0715009,0.2279964,0.1391721,-0.2476388,0.5685136,0.5319284,-0.0009428263,1.627584
Zombie@Attack01,1.233333,0,0,0,0,0.8522338,1.427939,-0.2531923,0.1125351,0.07057756,0.2282512,0.1388712,-0.247784,0.5813593,0.5291753,-0.001205266,1.629203
Zombie@Attack01,1.244444,0,0,0,0,0.8529922,1.428929,-0.2530738,0.1126055,0.06992389,0.2285111,0.1386266,-0.247843,0.5918066,0.5270692,-0.001355052,1.630342
Zombie@Attack01,1.255556,0,0,0,0,0.85374,1.429904,-0.2529625,0.1126682,0.06927413,0.2287378,0.138383,-0.2478931,0.6016322,0.5249726,-0.001518488,1.631462
Zombie@Attack01,1.266667,0,0,0,0,0.8544779,1.430864,-0.2528576,0.1127244,0.06863073,0.2289326,0.1381408,-0.2479328,0.6108046,0.5228859,-0.001693994,1.632562
Zombie@Attack01,1.277778,0,0,0,0,0.8549011,1.431411,-0.2527875,0.1127641,0.06824893,0.2290826,0.1379858,-0.24794,0.6169923,0.5215942,-0.00178349,1.633193
Zombie@Attack01,1.288889,0,0,0,0,0.8553206,1.431952,-0.2527204,0.1128015,0.06787191,0.2292201,0.1378303,-0.2479411,0.6228579,0.5203092,-0.001877487,1.633817
Zombie@Attack01,1.3,0,0,0,0,0.8557365,1.432488,-0.2526556,0.1128361,0.06749913,0.2293467,0.1376758,-0.2479361,0.6283937,0.5190314,-0.001976579,1.634433
Zombie@Attack01,1.311111,0,0,0,0,0.8558666,1.432656,-0.2526332,0.1128487,0.06737752,0.2293945,0.1376223,-0.2479301,0.6303762,0.5186044,-0.002006084,1.634627
Zombie@Attack01,1.322222,0,0,0,0,0.8559964,1.432822,-0.2526105,0.1128608,0.06725709,0.2294411,0.1375694,-0.2479232,0.6323142,0.5181783,-0.002035886,1.63482
Zombie@Attack01,1.333333,0,0,0,0,0.8561259,1.432988,-0.2525881,0.112873,0.06713647,0.2294865,0.1375163,-0.2479158,0.6342083,0.5177536,-0.002066314,1.635012
Zombie@Damage01,0,0,0,0,0,0.8561259,1.432988,-0.2525881,0.112873,0.06713647,0.2294865,0.1375163,-0.2479158,0.6342083,0.5177536,-0.002066314,1.635012
Zombie@Damage01,0.004166667,0,0,0,0,0.8536781,1.429831,-0.2528888,0.1121819,0.06881319,0.2298833,0.1374026,-0.2476246,0.631588,0.5140827,-0.002222031,1.631135
Zombie@Damage01,0.008333334,0,0,0,0,0.8512141,1.426625,-0.2531685,0.11153,0.07047433,0.2302388,0.1373812,-0.2473411,0.6288874,0.5103977,-0.002346277,1.627082
Zombie@Damage01,0.0125,0,0,0,0,0.8487336,1.423372,-0.2534276,0.1109166,0.07211889,0.2305499,0.137452,-0.2470683,0.6261044,0.5066986,-0.002441019,1.622854
Zombie@Damage01,0.01666667,0,0,0,0,0.8462375,1.42007,-0.2536661,0.1103414,0.07374648,0.2308162,0.1376151,-0.2468086,0.6232375,0.5029855,-0.002505928,1.619511
Zombie@Damage01,0.02083333,0,0,0,0,0.8437259,1.416722,-0.2538833,0.1098048,0.07535634,0.2310358,0.1378702,-0.2465634,0.6202838,0.499258,-0.002541631,1.616131
Zombie@Damage01,0.025,0,0,0,0,0.8411986,1.413327,-0.2540793,0.1093052,0.07694797,0.2312065,0.1382166,-0.2463353,0.6172413,0.4955161,-0.002549231,1.612584
Zombie@Damage01,0.02916667,0,0,0,0,0.838656,1.409885,-0.254254,0.1088428,0.07852096,0.2313278,0.138654,-0.2461257,0.6141064,0.4917592,-0.002528846,1.608869
Zombie@Damage01,0.03333334,0,0,0,0,0.8360984,1.406397,-0.2544068,0.108417,0.08007467,0.2313978,0.1391822,-0.2459367,0.6108764,0.4879872,-0.002481192,1.604983
Zombie@Damage01,0.0375,0,0,0,0,0.8334572,1.402963,-0.2541414,0.107857,0.08249772,0.2312707,0.1384555,-0.2447853,0.6020051,0.4762261,-0.002281815,1.601035
Zombie@Damage01,0.04166667,0,0,0,0,0.8308002,1.399457,-0.2538489,0.1073857,0.08490682,0.2311314,0.1378693,-0.243672,0.5931222,0.4643942,-0.001998752,1.597102
Zombie@Damage01,0.04583333,0,0,0,0,0.8281269,1.395881,-0.2535292,0.1070027,0.08730032,0.2309779,0.1374216,-0.2425999,0.5842291,0.4524944,-0.001632094,1.594536
Zombie@Damage01,0.05,0,0,0,0,0.8254384,1.392236,-0.2531822,0.1067084,0.08967824,0.2308096,0.1371118,-0.2415705,0.5753254,0.4405279,-0.001181424,1.591777
Zombie@Damage01,0.05416667,0,0,0,0,0.8227347,1.38852,-0.2528082,0.1065018,0.09203827,0.2306252,0.1369386,-0.2405871,0.5664133,0.4284978,-0.0006482303,1.588826
Zombie@Damage01,0.05833333,0,0,0,0,0.8200158,1.384735,-0.2524062,0.1063829,0.09438054,0.230424,0.1369,-0.2396509,0.5574924,0.4164053,-3.21269E-05,1.585681
Zombie@Damage01,0.0625,0,0,0,0,0.8172822,1.380882,-0.2519767,0.1063513,0.09670357,0.2302052,0.1369955,-0.2387647,0.5485646,0.4042531,0.0006666481,1.582344
Zombie@Damage01,0.06666667,0,0,0,0,0.8145342,1.376961,-0.2515195,0.1064067,0.09900663,0.2299677,0.1372232,-0.2379308,0.5396304,0.3920429,0.00144729,1.578813
Zombie@Damage01,0.07083333,0,0,0,0,0.815279,1.379678,-0.2502514,0.1064964,0.09939594,0.2286422,0.1362574,-0.236802,0.5309191,0.3785914,0.001774222,1.581398
Zombie@Damage01,0.075,0,0,0,0,0.816043,1.38232,-0.2489533,0.1066276,0.0997863,0.2273136,0.1353608,-0.235652,0.5221189,0.3650313,0.002140522,1.583869
Zombie@Damage01,0.07916667,0,0,0,0,0.8168258,1.384885,-0.2476245,0.1068001,0.1001761,0.2259828,0.1345342,-0.2344831,0.5132347,0.3513705,0.002545774,1.586227
Zombie@Damage01,0.08333334,0,0,0,0,0.8176275,1.387373,-0.2462647,0.1070133,0.1005646,0.2246504,0.1337772,-0.2332976,0.5042714,0.3376168,0.00298965,1.588471
Zombie@Damage01,0.0875,0,0,0,0,0.8184479,1.389784,-0.2448738,0.1072668,0.1009494,0.223317,0.1330902,-0.2320983,0.4952345,0.323779,0.003470749,1.5906
Zombie@Damage01,0.09166667,0,0,0,0,0.8192866,1.392116,-0.2434511,0.1075591,0.1013284,0.2219839,0.132473,-0.2308882,0.4861297,0.3098657,0.003988057,1.592614
Zombie@Damage01,0.09583333,0,0,0,0,0.8201439,1.394371,-0.2419961,0.1078907,0.1017008,0.2206509,0.1319261,-0.2296698,0.4769619,0.2958857,0.004541218,1.594513
Zombie@Damage01,0.1,0,0,0,0,0.8210193,1.396546,-0.2405085,0.1082598,0.1020639,0.2193187,0.1314497,-0.2284465,0.4677371,0.2818479,0.005128086,1.596296
Zombie@Damage01,0.1041667,0,0,0,0,0.8235939,1.401703,-0.2392073,0.1078456,0.1011368,0.2180382,0.1309025,-0.2284127,0.4591335,0.2757719,0.004503399,1.600291
Zombie@Damage01,0.1083333,0,0,0,0,0.8261992,1.406738,-0.2378893,0.1074872,0.1002044,0.216729,0.1304151,-0.2283551,0.4504759,0.2696405,0.003935933,1.604137
Zombie@Damage01,0.1125,0,0,0,0,0.8288351,1.411651,-0.2365545,0.1071836,0.09926608,0.2153913,0.1299882,-0.2282758,0.4417689,0.2634565,0.003424972,1.609681
Zombie@Damage01,0.1166667,0,0,0,0,0.8315022,1.41644,-0.2352037,0.1069361,0.09831974,0.2140254,0.1296224,-0.2281764,0.4330173,0.257223,0.002971083,1.614888
Zombie@Damage01,0.1208333,0,0,0,0,0.8342002,1.421104,-0.2338362,0.1067444,0.09736467,0.2126305,0.1293181,-0.2280579,0.4242254,0.2509426,0.002573699,1.619756
Zombie@Damage01,0.125,0,0,0,0,0.8368806,1.425594,-0.2325042,0.1065597,0.09637474,0.2111563,0.1290271,-0.2279471,0.4153747,0.2453453,0.002184391,1.62519
Zombie@Damage01,0.1291667,0,0,0,0,0.8395671,1.429931,-0.2312402,0.1065263,0.09579141,0.2096552,0.1287737,-0.2278531,0.4064626,0.2396945,0.00210759,1.630859
Zombie@Damage01,0.1333333,0,0,0,0,0.842084,1.43394,-0.2306527,0.1073669,0.09871566,0.2081645,0.1283825,-0.2280124,0.3972583,0.2337397,0.004255593,1.635984
